CPK0111,CKHK,RPS,09/09/2018,25,71480.09
CPK0111,CKHK,RPS,09/09/2018,26,69553.12
CPK0111,CKHK,RPS,09/09/2018,27,67486.90
CPK0111,CKHK,RPS,09/09/2018,28,64950.31
CPK0111,CKHK,RPS,09/09/2018,29,62370.83
CPK0111,CKHK,RPS,09/09/2018,30,60452.94
CPK0111,CKHK,RPS,09/09/2018,31,59328.68
CPK0111,CKHK,RPS,09/09/2018,32,59638.10
CPK0111,CKHK,RPS,09/09/2018,33,61998.97
CPK0111,CKHK,RPS,09/09/2018,34,66028.14
CPK0111,CKHK,RPS,09/09/2018,35,73111.80
CPK0111,CKHK,RPS,09/09/2018,36,82321.87
CPK0111,CKHK,RPS,09/09/2018,37,92263.09
CPK0111,CKHK,RPS,09/09/2018,38,98398.75
CPK0111,CKHK,RPS,09/09/2018,39,98714.15
CPK0111,CKHK,RPS,09/09/2018,40,96621.77
CPK0111,CKHK,RPS,09/09/2018,41,93840.58
CPK0111,CKHK,RPS,09/09/2018,42,90063.56
CPK0111,CKHK,RPS,09/09/2018,43,84431.95
CPK0111,CKHK,RPS,09/09/2018,44,77285.66
CPK0111,CKHK,RPS,09/09/2018,45,68552.73
CPK0111,CKHK,RPS,09/09/2018,46,59776.13
CPK0111,CKHK,RPS,09/09/2018,47,53173.23
CPK0111,CKHK,RPS,09/09/2018,48,47901.57
CPK0111,CKHK,RPS,10/09/2018,1,43650.77
CPK0111,CKHK,RPS,10/09/2018,2,40781.79
CPK0111,CKHK,RPS,10/09/2018,3,38779.80
CPK0111,CKHK,RPS,10/09/2018,4,37460.79
CPK0111,CKHK,RPS,10/09/2018,5,36431.87
CPK0111,CKHK,RPS,10/09/2018,6,35738.30
CPK0111,CKHK,RPS,10/09/2018,7,35563.76
CPK0111,CKHK,RPS,10/09/2018,8,35332.71
CPK0111,CKHK,RPS,10/09/2018,9,35987.62
CPK0111,CKHK,RPS,10/09/2018,10,37279.50
CPK0111,CKHK,RPS,10/09/2018,11,40128.78
CPK0111,CKHK,RPS,10/09/2018,12,44935.50
CPK0111,CKHK,RPS,10/09/2018,13,55581.58
CPK0111,CKHK,RPS,10/09/2018,14,66965.71
CPK0111,CKHK,RPS,10/09/2018,15,77688.00
CPK0111,CKHK,RPS,10/09/2018,16,82117.69
CPK0111,CKHK,RPS,10/09/2018,17,80759.27
CPK0111,CKHK,RPS,10/09/2018,18,77150.02
CPK0111,CKHK,RPS,10/09/2018,19,74051.71
CPK0111,CKHK,RPS,10/09/2018,20,70857.41
CPK0111,CKHK,RPS,10/09/2018,21,68132.98
CPK0111,CKHK,RPS,10/09/2018,22,66150.14
CPK0111,CKHK,RPS,10/09/2018,23,64590.06
CPK0111,CKHK,RPS,10/09/2018,24,63346.09
CPK0111,CKHK,RPS,10/09/2018,25,62171.33
CPK0111,CKHK,RPS,10/09/2018,26,60727.90
CPK0111,CKHK,RPS,10/09/2018,27,59869.18
CPK0111,CKHK,RPS,10/09/2018,28,58452.95
CPK0111,CKHK,RPS,10/09/2018,29,57198.63
CPK0111,CKHK,RPS,10/09/2018,30,56264.99
CPK0111,CKHK,RPS,10/09/2018,31,55791.35
CPK0111,CKHK,RPS,10/09/2018,32,57704.86
CPK0111,CKHK,RPS,10/09/2018,33,60301.42
CPK0111,CKHK,RPS,10/09/2018,34,64310.55
CPK0111,CKHK,RPS,10/09/2018,35,71537.40
CPK0111,CKHK,RPS,10/09/2018,36,83168.34
CPK0111,CKHK,RPS,10/09/2018,37,94232.47
CPK0111,CKHK,RPS,10/09/2018,38,100409.57
CPK0111,CKHK,RPS,10/09/2018,39,100185.32
CPK0111,CKHK,RPS,10/09/2018,40,98251.30
CPK0111,CKHK,RPS,10/09/2018,41,95222.90
CPK0111,CKHK,RPS,10/09/2018,42,91024.54
CPK0111,CKHK,RPS,10/09/2018,43,85089.43
CPK0111,CKHK,RPS,10/09/2018,44,77661.89
CPK0111,CKHK,RPS,10/09/2018,45,68576.46
CPK0111,CKHK,RPS,10/09/2018,46,60099.85
CPK0111,CKHK,RPS,10/09/2018,47,53142.46
CPK0111,CKHK,RPS,10/09/2018,48,47624.32
CPK0111,CKHK,RPS,11/09/2018,1,43502.95
CPK0111,CKHK,RPS,11/09/2018,2,40571.64
